ADM3_PCODE,Eth_Month_Year,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct
ET030119,Tikemet 2015,13.4391,38.4494,2189.9,21.05,11.05,16.05,25.465880724178845,42.5
ET030119,Tir 2015,13.4391,38.4494,2189.9,19.98,9.98,14.98,9.81811924504835,39.8
ET030119,Yekatit 2015,13.4391,38.4494,2189.9,21.87,11.87,16.87,9.22754168766801,27.6
ET030119,Ginbot 2016,13.4391,38.4494,2189.9,24.21,14.21,19.21,96.2573538150886,40.4
ET030119,Hamle 2015,13.4391,38.4494,2189.9,21.73,11.73,16.73,223.01958375336025,63.4
ET030119,Hidar 2016,13.4391,38.4494,2189.9,20.87,10.87,15.87,21.774679739225533,47.3
ET030119,Megabit 2016,13.4391,38.4494,2189.9,23.22,13.22,18.22,46.860036931252495,38.4
ET030119,Meskerem 2016,13.4391,38.4494,2189.9,22.02,12.02,17.02,77.68157066913393,52.8
ET030119,Miazia 2016,13.4391,38.4494,2189.9,24.21,14.21,19.21,28.933323479230445,34.8
ET030119,Nehase 2015,13.4391,38.4494,2189.9,21.37,11.37,16.37,193.1581189251668,67.6
ET030119,Sene 2016,13.4391,38.4494,2189.9,22.66,12.66,17.66,230.62907149946489,54.7
ET030119,Tahesas 2016,13.4391,38.4494,2189.9,20.81,10.81,15.81,7.108743537711414,40.7
ET030119,Tikemet 2016,13.4391,38.4494,2189.9,21.58,11.58,16.58,42.36542941526036,49.3
ET030119,Tir 2016,13.4391,38.4494,2189.9,21.2,11.2,16.2,8.429235521001505,39.2
ET030119,Yekatit 2016,13.4391,38.4494,2189.9,22.55,12.55,17.55,21.94996270601836,35.1
ET030119,Ginbot 2017,13.4391,38.4494,2189.9,22.91,12.91,17.91,88.20315215104323,45.0
ET030119,Hamle 2016,13.4391,38.4494,2189.9,20.36,10.36,15.36,254.51884520609315,80.3
ET030119,Hidar 2017,13.4391,38.4494,2189.9,20.62,10.62,15.62,23.561612919268494,44.6
ET030119,Megabit 2017,13.4391,38.4494,2189.9,21.61,11.61,16.61,24.631522297982627,48.9
ET030119,Meskerem 2017,13.4391,38.4494,2189.9,20.99,10.99,15.99,90.27149361170224,61.6
ET030119,Miazia 2017,13.4391,38.4494,2189.9,22.24,12.24,17.24,46.83001796976117,48.3
ET030119,Nehase 2016,13.4391,38.4494,2189.9,19.73,9.73,14.73,296.6448639657382,84.7
ET030119,Sene 2017,13.4391,38.4494,2189.9,22.74,12.74,17.74,95.9925277266356,45.8
ET030119,Tahesas 2017,13.4391,38.4494,2189.9,20.65,10.65,15.65,6.994913226529832,34.5
ET030119,Tikemet 2017,13.4391,38.4494,2189.9,21.3,11.3,16.3,38.450235958851366,50.6
ET030119,Tir 2017,13.4391,38.4494,2189.9,21.3,11.3,16.3,8.200446216578694,32.3
ET030119,Yekatit 2017,13.4391,38.4494,2189.9,21.67,11.67,16.67,15.661570067046792,42.6
ET030119,Hamle 2017,13.4391,38.4494,2189.9,20.37,10.37,15.37,218.57717293906808,74.0
ET030119,Hidar 2018,13.4391,38.4494,2189.9,20.44,10.44,15.44,10.738527297517876,42.0
ET030119,Meskerem 2018,13.4391,38.4494,2189.9,20.43,10.43,15.43,104.21496071581916,64.8
ET030119,Nehase 2017,13.4391,38.4494,2189.9,19.66,9.66,14.66,289.1395270964008,80.4
ET030119,Tahesas 2018,13.4391,38.4494,2189.9,20.64,10.64,15.64,6.673776496695789,35.9
ET030119,Tikemet 2018,13.4391,38.4494,2189.9,20.52,10.52,15.52,19.60507113549017,49.8
ET030119,Tir 2018,13.4391,38.4494,2189.9,21.28,11.28,16.28,6.978555371684413,30.9
ET030201,Ginbot 2014,12.2441,38.1897,2008.0,27.22,17.22,22.22,40.21526772435658,33.0
ET030201,Hamle 2013,12.2441,38.1897,2008.0,21.83,11.83,16.83,401.30486251120067,82.2
ET030201,Hidar 2014,12.2441,38.1897,2008.0,23.39,13.39,18.39,14.63739545268397,39.7
ET030201,Megabit 2014,12.2441,38.1897,2008.0,26.87,16.87,21.87,18.06012430559445,29.4
ET030201,Meskerem 2014,12.2441,38.1897,2008.0,22.61,12.61,17.61,54.784732188137816,64.4
ET030201,Miazia 2014,12.2441,38.1897,2008.0,27.51,17.51,22.51,24.459536963143417,29.2
ET030201,Nehase 2013,12.2441,38.1897,2008.0,21.92,11.92,16.92,283.55305432950485,78.6
ET030201,Sene 2014,12.2441,38.1897,2008.0,24.14,14.14,19.14,173.42381892718913,58.3
ET030201,Tahesas 2014,12.2441,38.1897,2008.0,23.75,13.75,18.75,8.65735023708184,34.0
ET030201,Tikemet 2014,12.2441,38.1897,2008.0,23.59,13.59,18.59,21.92631781246499,47.1
ET030201,Tir 2014,12.2441,38.1897,2008.0,24.21,14.21,19.21,9.958039095752127,36.7
ET030201,Yekatit 2014,12.2441,38.1897,2008.0,25.76,15.76,20.76,13.805995380579358,33.8
ET030201,Ginbot 2015,12.2441,38.1897,2008.0,25.82,15.82,20.82,95.80878061334816,48.4
ET030201,Hamle 2014,12.2441,38.1897,2008.0,21.57,11.57,16.57,371.98198784722223,83.4
ET030201,Hidar 2015,12.2441,38.1897,2008.0,23.05,13.05,18.05,9.505619507565152,42.0
ET030201,Megabit 2015,12.2441,38.1897,2008.0,25.91,15.91,20.91,26.883381519750596,32.6
ET030201,Meskerem 2015,12.2441,38.1897,2008.0,22.17,12.17,17.17,53.31861343292638,67.3
ET030201,Miazia 2015,12.2441,38.1897,2008.0,26.79,16.79,21.79,65.20379564292114,38.4
ET030201,Nehase 2014,12.2441,38.1897,2008.0,21.43,11.43,16.43,276.3120341785208,82.6
ET030201,Sene 2015,12.2441,38.1897,2008.0,23.68,13.68,18.68,178.8827070168602,66.7
ET030201,Tahesas 2015,12.2441,38.1897,2008.0,22.5,12.5,17.5,9.827204149398897,45.7
ET030201,Tikemet 2015,12.2441,38.1897,2008.0,22.99,12.99,17.99,26.758678324162748,48.8
ET030201,Tir 2015,12.2441,38.1897,2008.0,23.09,13.09,18.09,8.158772932301,38.2
ET030201,Yekatit 2015,12.2441,38.1897,2008.0,24.94,14.94,19.94,10.027985712960628,28.9
ET030201,Ginbot 2016,12.2441,38.1897,2008.0,27.36,17.36,22.36,56.85766580172242,41.2
ET030201,Hamle 2015,12.2441,38.1897,2008.0,22.73,12.73,17.73,267.7742845542114,79.0
ET030201,Hidar 2016,12.2441,38.1897,2008.0,24.31,14.31,19.31,27.00762492202279,41.2
ET030201,Megabit 2016,12.2441,38.1897,2008.0,27.63,17.63,22.63,26.414684353687527,31.4
ET030201,Meskerem 2016,12.2441,38.1897,2008.0,23.84,13.84,18.84,58.163970609396785,59.3
ET030201,Miazia 2016,12.2441,38.1897,2008.0,28.22,18.22,23.22,28.974289342712375,31.6
ET030201,Nehase 2015,12.2441,38.1897,2008.0,22.64,12.64,17.64,206.09846271133577,76.4
ET030201,Sene 2016,12.2441,38.1897,2008.0,25.03,15.03,20.03,171.90609532898995,58.4
ET030201,Tahesas 2016,12.2441,38.1897,2008.0,24.34,14.34,19.34,6.329640815762209,38.2
ET030201,Tikemet 2016,12.2441,38.1897,2008.0,24.85,14.85,19.85,55.50704808996665,44.9
ET030201,Tir 2016,12.2441,38.1897,2008.0,24.98,14.98,19.98,10.831004706212116,36.6
ET030201,Yekatit 2016,12.2441,38.1897,2008.0,26.57,16.57,21.57,16.93299436681189,32.0
ET030201,Ginbot 2017,12.2441,38.1897,2008.0,26.05,16.05,21.05,56.79089448808057,43.7
ET030201,Hamle 2016,12.2441,38.1897,2008.0,22.35,12.35,17.35,362.89596634184585,82.0
ET030201,Hidar 2017,12.2441,38.1897,2008.0,23.41,13.41,18.41,8.211301333702025,41.8
ET030201,Megabit 2017,12.2441,38.1897,2008.0,25.6,15.6,20.6,19.668475820646968,42.3
ET030201,Meskerem 2017,12.2441,38.1897,2008.0,22.74,12.74,17.74,61.15274967875722,66.3
ET030201,Miazia 2017,12.2441,38.1897,2008.0,26.02,16.02,21.02,36.18356599127899,41.9
ET030201,Nehase 2016,12.2441,38.1897,2008.0,21.76,11.76,16.76,305.35130520922786,83.2
ET030201,Sene 2017,12.2441,38.1897,2008.0,24.79,14.79,19.79,122.74050689660804,54.5
ET030201,Tahesas 2017,12.2441,38.1897,2008.0,23.63,13.63,18.63,4.252860193469049,31.8
ET030201,Tikemet 2017,12.2441,38.1897,2008.0,23.42,13.42,18.42,36.70338088825184,53.5
ET030201,Tir 2017,12.2441,38.1897,2008.0,24.47,14.47,19.47,6.987354292237203,30.4
ET030201,Yekatit 2017,12.2441,38.1897,2008.0,25.62,15.62,20.62,16.847662703538028,35.5
ET030201,Hamle 2017,12.2441,38.1897,2008.0,22.07,12.07,17.07,301.6326374887993,80.9
ET030201,Hidar 2018,12.2441,38.1897,2008.0,23.77,13.77,18.77,9.376296873104046,39.4
ET030201,Meskerem 2018,12.2441,38.1897,2008.0,22.41,12.41,17.41,84.00630332007916,68.3
ET030201,Nehase 2017,12.2441,38.1897,2008.0,21.57,11.57,16.57,352.42763053502085,82.9
ET030201,Tahesas 2018,12.2441,38.1897,2008.0,23.83,13.83,18.83,4.540487783926505,36.4
ET030201,Tikemet 2018,12.2441,38.1897,2008.0,23.35,13.35,18.35,24.445534742348507,49.0
ET030201,Tir 2018,12.2441,38.1897,2008.0,24.54,14.54,19.54,5.613769485674166,31.0
ET030202,Ginbot 2014,12.1476,37.7832,2160.0,27.19,17.19,22.19,49.39307548058076,43.3
ET030202,Hamle 2013,12.1476,37.7832,2160.0,21.66,11.66,16.66,474.19342237903226,88.8
ET030202,Hidar 2014,12.1476,37.7832,2160.0,22.97,12.97,17.97,9.930113059423302,50.0
ET030202,Megabit 2014,12.1476,37.7832,2160.0,27.05,17.05,22.05,5.1806501567662835,34.7
ET030202,Meskerem 2014,12.1476,37.7832,2160.0,22.74,12.74,17.74,94.50827374201948,73.5
ET030202,Miazia 2014,12.1476,37.7832,2160.0,27.57,17.57,22.57,12.514723591684866,36.5
ET030202,Nehase 2013,12.1476,37.7832,2160.0,22.16,12.16,17.16,294.8425353347614,84.5
ET030202,Sene 2014,12.1476,37.7832,2160.0,23.75,13.75,18.75,227.383477437556,70.2
ET030202,Tahesas 2014,12.1476,37.7832,2160.0,23.17,13.17,18.17,3.782145247920867,43.6
ET030202,Tikemet 2014,12.1476,37.7832,2160.0,23.12,13.12,18.12,27.832739238123743,60.1
ET030202,Tir 2014,12.1476,37.7832,2160.0,24.07,14.07,19.07,3.941189136300036,44.2
ET030202,Yekatit 2014,12.1476,37.7832,2160.0,25.89,15.89,20.89,4.172800728582567,39.5
ET030202,Ginbot 2015,12.1476,37.7832,2160.0,25.98,15.98,20.98,83.18921496975807,56.1
ET030202,Hamle 2014,12.1476,37.7832,2160.0,21.57,11.57,16.57,462.25163810483866,88.5
ET030202,Hidar 2015,12.1476,37.7832,2160.0,22.92,12.92,17.92,7.775148497550718,51.5
ET030202,Megabit 2015,12.1476,37.7832,2160.0,26.55,16.55,21.55,8.51245607437626,33.8
ET030202,Meskerem 2015,12.1476,37.7832,2160.0,22.61,12.61,17.61,87.10002047631048,74.9
ET030202,Miazia 2015,12.1476,37.7832,2160.0,27.09,17.09,22.09,26.530007035450268,42.0
ET030202,Nehase 2014,12.1476,37.7832,2160.0,21.71,11.71,16.71,295.7493972614247,87.2
ET030202,Sene 2015,12.1476,37.7832,2160.0,23.57,13.57,18.57,242.46506746681789,78.0
ET030202,Tahesas 2015,12.1476,37.7832,2160.0,22.79,12.79,17.79,4.315652285340012,51.3
ET030202,Tikemet 2015,12.1476,37.7832,2160.0,22.95,12.95,17.95,49.692921723396545,60.5
ET030202,Tir 2015,12.1476,37.7832,2160.0,23.51,13.51,18.51,5.022743274319557,43.0
ET030202,Yekatit 2015,12.1476,37.7832,2160.0,25.16,15.16,20.16,3.3967336839245217,32.9
ET030202,Ginbot 2016,12.1476,37.7832,2160.0,27.39,17.39,22.39,70.92693078482023,49.9
ET030202,Hamle 2015,12.1476,37.7832,2160.0,22.66,12.66,17.66,354.5371786794355,86.2
ET030202,Hidar 2016,12.1476,37.7832,2160.0,23.46,13.46,18.46,27.41729133086392,56.2
ET030202,Megabit 2016,12.1476,37.7832,2160.0,27.99,17.99,22.99,8.095076479894715,34.5
ET030202,Meskerem 2016,12.1476,37.7832,2160.0,23.5,13.5,18.5,98.1370468609991,71.8
ET030202,Miazia 2016,12.1476,37.7832,2160.0,28.56,18.56,23.56,17.21135833193324,36.0
ET030202,Nehase 2015,12.1476,37.7832,2160.0,22.68,12.68,17.68,232.5551882070453,84.5
ET030202,Sene 2016,12.1476,37.7832,2160.0,24.44,14.44,19.44,223.17913873487905,72.5
ET030202,Tahesas 2016,12.1476,37.7832,2160.0,24.09,14.09,19.09,2.548400583574849,48.0
ET030202,Tikemet 2016,12.1476,37.7832,2160.0,23.81,13.81,18.81,69.64611584516409,61.4
ET030202,Tir 2016,12.1476,37.7832,2160.0,25.0,15.0,20.0,3.495130086466698,43.1
ET030202,Yekatit 2016,12.1476,37.7832,2160.0,26.71,16.71,21.71,4.983594452685058,36.6
ET030202,Ginbot 2017,12.1476,37.7832,2160.0,26.45,16.45,21.45,67.61685504872311,50.7
ET030202,Hamle 2016,12.1476,37.7832,2160.0,22.39,12.39,17.39,384.80064894153224,87.4
ET030202,Hidar 2017,12.1476,37.7832,2160.0,23.01,13.01,18.01,9.397960300240465,54.8
ET030202,Megabit 2017,12.1476,37.7832,2160.0,26.18,16.18,21.18,4.264682034181438,43.8
ET030202,Meskerem 2017,12.1476,37.7832,2160.0,23.17,13.17,18.17,99.94357411374328,73.7
ET030202,Miazia 2017,12.1476,37.7832,2160.0,26.59,16.59,21.59,22.58131131954945,47.0
ET030202,Nehase 2016,12.1476,37.7832,2160.0,21.97,11.97,16.97,308.6825015488491,87.6
ET030202,Sene 2017,12.1476,37.7832,2160.0,24.64,14.64,19.64,149.5617659767725,64.6
ET030202,Tahesas 2017,12.1476,37.7832,2160.0,22.91,12.91,17.91,2.28227296234459,43.0
ET030202,Tikemet 2017,12.1476,37.7832,2160.0,23.41,13.41,18.41,61.476782433294474,65.8
ET030202,Tir 2017,12.1476,37.7832,2160.0,24.04,14.04,19.04,2.891363213651924,38.5
ET030202,Yekatit 2017,12.1476,37.7832,2160.0,25.81,15.81,20.81,3.958843034313571,40.0
ET030202,Hamle 2017,12.1476,37.7832,2160.0,22.07,12.07,17.07,350.2560483870967,87.3
ET030202,Hidar 2018,12.1476,37.7832,2160.0,23.44,13.44,18.44,7.63290792485719,50.8
ET030202,Meskerem 2018,12.1476,37.7832,2160.0,22.8,12.8,17.8,123.86037002618168,75.6
ET030202,Nehase 2017,12.1476,37.7832,2160.0,21.74,11.74,16.74,364.7795019881272,88.1
ET030202,Tahesas 2018,12.1476,37.7832,2160.0,23.59,13.59,18.59,2.252174557921707,45.6
ET030202,Tikemet 2018,12.1476,37.7832,2160.0,23.25,13.25,18.25,43.729348262663805,61.1
ET030202,Tir 2018,12.1476,37.7832,2160.0,24.12,14.12,19.12,2.5928309286794353,40.1
ET030203,Ginbot 2014,11.8876,37.7702,1927.0,26.63,16.63,21.63,55.188191662687466,46.9
ET030203,Hamle 2013,11.8876,37.7702,1927.0,21.27,11.27,16.27,492.05931995437186,89.4
ET030203,Hidar 2014,11.8876,37.7702,1927.0,22.78,12.78,17.78,12.03745038950585,52.8
ET030203,Megabit 2014,11.8876,37.7702,1927.0,26.89,16.89,21.89,6.325305469385567,36.0
ET030203,Meskerem 2014,11.8876,37.7702,1927.0,22.23,12.23,17.23,151.89956742757852,76.5
ET030203,Miazia 2014,11.8876,37.7702,1927.0,27.22,17.22,22.22,15.169558303047182,38.5
ET030203,Nehase 2013,11.8876,37.7702,1927.0,21.71,11.71,16.71,333.02403500205594,85.5
ET030203,Sene 2014,11.8876,37.7702,1927.0,23.21,13.21,18.21,231.5693557644268,73.1
ET030203,Tahesas 2014,11.8876,37.7702,1927.0,22.95,12.95,17.95,5.41084167791344,46.4
ET030203,Tikemet 2014,11.8876,37.7702,1927.0,22.79,12.79,17.79,44.67654630340421,63.5
ET030203,Tir 2014,11.8876,37.7702,1927.0,23.61,13.61,18.61,4.988438789225191,47.5
ET030203,Yekatit 2014,11.8876,37.7702,1927.0,25.52,15.52,20.52,6.15859149550744,42.3
ET030203,Ginbot 2015,11.8876,37.7702,1927.0,25.75,15.75,20.75,101.46977135615626,55.8
ET030203,Hamle 2014,11.8876,37.7702,1927.0,21.19,11.19,16.19,464.5792391765704,88.9
ET030203,Hidar 2015,11.8876,37.7702,1927.0,22.67,12.67,17.67,11.558707359326917,55.3
ET030203,Megabit 2015,11.8876,37.7702,1927.0,26.19,16.19,21.19,11.158510625436609,35.1
ET030203,Meskerem 2015,11.8876,37.7702,1927.0,22.21,12.21,17.21,140.44311095120614,77.7
ET030203,Miazia 2015,11.8876,37.7702,1927.0,26.85,16.85,21.85,35.27995184405617,42.4
ET030203,Nehase 2014,11.8876,37.7702,1927.0,21.32,11.32,16.32,311.47526787767043,88.1
ET030203,Sene 2015,11.8876,37.7702,1927.0,23.2,13.2,18.2,264.47644931380876,80.0
ET030203,Tahesas 2015,11.8876,37.7702,1927.0,22.54,12.54,17.54,6.832149537998064,53.4
ET030203,Tikemet 2015,11.8876,37.7702,1927.0,22.59,12.59,17.59,57.467692806846216,65.2
ET030203,Tir 2015,11.8876,37.7702,1927.0,23.42,13.42,18.42,6.540916960996359,44.7
ET030203,Yekatit 2015,11.8876,37.7702,1927.0,24.99,14.99,19.99,5.154428854458199,34.7
ET030203,Ginbot 2016,11.8876,37.7702,1927.0,26.98,16.98,21.98,84.28231729659646,51.8
ET030203,Hamle 2015,11.8876,37.7702,1927.0,22.35,12.35,17.35,399.6665362372666,86.8
ET030203,Hidar 2016,11.8876,37.7702,1927.0,23.13,13.13,18.13,35.78231230359598,60.0
ET030203,Megabit 2016,11.8876,37.7702,1927.0,27.76,17.76,22.76,11.705210875601304,34.8
ET030203,Meskerem 2016,11.8876,37.7702,1927.0,23.11,13.11,18.11,150.76049692772443,74.6
ET030203,Miazia 2016,11.8876,37.7702,1927.0,28.18,18.18,23.18,22.5238592470576,36.6
ET030203,Nehase 2015,11.8876,37.7702,1927.0,22.28,12.28,17.28,277.9994182489521,85.8
ET030203,Sene 2016,11.8876,37.7702,1927.0,23.98,13.98,18.98,235.5358837393225,74.6
ET030203,Tahesas 2016,11.8876,37.7702,1927.0,23.52,13.52,18.52,3.7936780764413,51.8
ET030203,Tikemet 2016,11.8876,37.7702,1927.0,23.54,13.54,18.54,89.53592362805956,65.2
ET030203,Tir 2016,11.8876,37.7702,1927.0,24.4,14.4,19.4,5.342974257492907,46.4
ET030203,Yekatit 2016,11.8876,37.7702,1927.0,26.21,16.21,21.21,8.208190172047033,39.0
ET030203,Ginbot 2017,11.8876,37.7702,1927.0,25.88,15.88,20.88,75.81272503907356,53.6
ET030203,Hamle 2016,11.8876,37.7702,1927.0,22.06,12.06,17.06,396.7335509735781,87.8
ET030203,Hidar 2017,11.8876,37.7702,1927.0,22.68,12.68,17.68,15.113034842576964,59.5
ET030203,Megabit 2017,11.8876,37.7702,1927.0,25.99,15.99,20.99,6.162506234774025,44.4
ET030203,Meskerem 2017,11.8876,37.7702,1927.0,22.65,12.65,17.65,150.68767464275606,77.4
ET030203,Miazia 2017,11.8876,37.7702,1927.0,26.32,16.32,21.32,26.683786801746756,48.3
ET030203,Nehase 2016,11.8876,37.7702,1927.0,21.64,11.64,16.64,326.55386444074526,88.4
ET030203,Sene 2017,11.8876,37.7702,1927.0,23.98,13.98,18.98,161.47508256153395,67.3
ET030203,Tahesas 2017,11.8876,37.7702,1927.0,22.68,12.68,17.68,2.9498844114345686,46.4
ET030203,Tikemet 2017,11.8876,37.7702,1927.0,22.86,12.86,17.86,74.80666782657643,71.2
ET030203,Tir 2017,11.8876,37.7702,1927.0,23.82,13.82,18.82,3.752122940555695,40.7
ET030203,Yekatit 2017,11.8876,37.7702,1927.0,25.62,15.62,20.62,6.2126865613642694,41.5
ET030203,Hamle 2017,11.8876,37.7702,1927.0,21.68,11.68,16.68,385.9695657364176,87.7
ET030203,Hidar 2018,11.8876,37.7702,1927.0,23.0,13.0,18.0,8.637491715177006,54.8
ET030203,Meskerem 2018,11.8876,37.7702,1927.0,22.3,12.3,17.3,153.37207031249997,79.0
ET030203,Nehase 2017,11.8876,37.7702,1927.0,21.39,11.39,16.39,390.5658122711958,89.0
ET030203,Tahesas 2018,11.8876,37.7702,1927.0,23.12,13.12,18.12,3.251286608658744,49.5
ET030203,Tikemet 2018,11.8876,37.7702,1927.0,22.71,12.71,17.71,51.219960262900905,66.4
ET030203,Tir 2018,11.8876,37.7702,1927.0,23.82,13.82,18.82,3.4008439327945936,43.1
ET030204,Ginbot 2014,11.8294,38.0221,2413.0,24.21,14.21,19.21,54.14334041672144,44.0
ET030204,Hamle 2013,11.8294,38.0221,2413.0,19.19,9.19,14.19,541.0021257012622,90.2
ET030204,Hidar 2014,11.8294,38.0221,2413.0,20.44,10.44,15.44,16.683397281855385,52.5
ET030204,Megabit 2014,11.8294,38.0221,2413.0,24.11,14.11,19.11,21.71546960146754,36.9
ET030204,Meskerem 2014,11.8294,38.0221,2413.0,20.08,10.08,15.08,124.56016251616192,74.3
ET030204,Miazia 2014,11.8294,38.0221,2413.0,24.61,14.61,19.61,28.2175309176309,37.3
ET030204,Nehase 2013,11.8294,38.0221,2413.0,19.64,9.64,14.64,377.2659776856153,85.1
ET030204,Sene 2014,11.8294,38.0221,2413.0,21.11,11.11,16.11,226.0345756084911,70.8
ET030204,Tahesas 2014,11.8294,38.0221,2413.0,20.76,10.76,15.76,11.7686348121932,45.4
ET030204,Tikemet 2014,11.8294,38.0221,2413.0,20.52,10.52,15.52,32.42622956306703,61.7
ET030204,Tir 2014,11.8294,38.0221,2413.0,21.25,11.25,16.25,8.058719945321744,47.7
ET030204,Yekatit 2014,11.8294,38.0221,2413.0,22.83,12.83,17.83,12.61601897743942,43.9
ET030204,Ginbot 2015,11.8294,38.0221,2413.0,23.03,13.03,18.03,137.8923026878068,57.3
ET030204,Hamle 2014,11.8294,38.0221,2413.0,19.11,9.11,14.11,478.68013674614303,89.5
ET030204,Hidar 2015,11.8294,38.0221,2413.0,20.25,10.25,15.25,17.891664309722344,54.8
ET030204,Megabit 2015,11.8294,38.0221,2413.0,23.39,13.39,18.39,40.315204881808086,36.8
ET030204,Meskerem 2015,11.8294,38.0221,2413.0,19.89,9.89,14.89,129.36947242340898,76.4
ET030204,Miazia 2015,11.8294,38.0221,2413.0,23.97,13.97,18.97,81.49933213443052,44.8
ET030204,Nehase 2014,11.8294,38.0221,2413.0,19.2,9.2,14.2,360.61718373345457,88.0
ET030204,Sene 2015,11.8294,38.0221,2413.0,20.93,10.93,15.93,267.05629697909364,79.4
ET030204,Tahesas 2015,11.8294,38.0221,2413.0,20.05,10.05,15.05,14.669067982035637,53.8
ET030204,Tikemet 2015,11.8294,38.0221,2413.0,20.21,10.21,15.21,46.80475773751151,63.8
ET030204,Tir 2015,11.8294,38.0221,2413.0,20.81,10.81,15.81,7.4136780555586,44.6
ET030204,Yekatit 2015,11.8294,38.0221,2413.0,22.48,12.48,17.48,13.067866663778982,34.0
ET030204,Ginbot 2016,11.8294,38.0221,2413.0,24.22,14.22,19.22,84.91480430399719,52.6
ET030204,Hamle 2015,11.8294,38.0221,2413.0,20.19,10.19,15.19,401.3380796370968,87.5
ET030204,Hidar 2016,11.8294,38.0221,2413.0,20.82,10.82,15.82,40.79994443489492,59.4
ET030204,Megabit 2016,11.8294,38.0221,2413.0,24.92,14.92,19.92,35.43013126753156,36.5
ET030204,Meskerem 2016,11.8294,38.0221,2413.0,20.91,10.91,15.91,127.0524677948954,72.3
ET030204,Miazia 2016,11.8294,38.0221,2413.0,25.28,15.28,20.28,39.22987449185878,37.8
ET030204,Nehase 2015,11.8294,38.0221,2413.0,20.13,10.13,15.13,296.64434337928066,85.0
ET030204,Sene 2016,11.8294,38.0221,2413.0,21.7,11.7,16.7,221.23859270906385,73.6
ET030204,Tahesas 2016,11.8294,38.0221,2413.0,21.12,11.12,16.12,8.11782526602083,52.0
ET030204,Tikemet 2016,11.8294,38.0221,2413.0,21.3,11.3,16.3,85.85546429862815,63.6
ET030204,Tir 2016,11.8294,38.0221,2413.0,21.77,11.77,16.77,10.404345143456498,48.1
ET030204,Yekatit 2016,11.8294,38.0221,2413.0,23.35,13.35,18.35,18.74437506145727,41.8
ET030204,Ginbot 2017,11.8294,38.0221,2413.0,22.58,12.58,17.58,80.29912666367169,59.1
ET030204,Hamle 2016,11.8294,38.0221,2413.0,19.87,9.87,14.87,452.78948983169704,88.9
ET030204,Hidar 2017,11.8294,38.0221,2413.0,20.27,10.27,15.27,15.131243862243052,59.3
ET030204,Megabit 2017,11.8294,38.0221,2413.0,22.94,12.94,17.94,25.362817257260986,49.0
ET030204,Meskerem 2017,11.8294,38.0221,2413.0,20.42,10.42,15.42,134.66206554610798,75.9
ET030204,Miazia 2017,11.8294,38.0221,2413.0,22.95,12.95,17.95,42.555489540189264,54.2
ET030204,Nehase 2016,11.8294,38.0221,2413.0,19.51,9.51,14.51,377.63979704483694,89.2
ET030204,Sene 2017,11.8294,38.0221,2413.0,21.32,11.32,16.32,166.03304942711986,69.5
ET030204,Tahesas 2017,11.8294,38.0221,2413.0,20.44,10.44,15.44,5.616400805629822,45.4
ET030204,Tikemet 2017,11.8294,38.0221,2413.0,20.56,10.56,15.56,56.35136351511822,69.8
ET030204,Tir 2017,11.8294,38.0221,2413.0,21.62,11.62,16.62,5.046986626709327,39.2
ET030204,Yekatit 2017,11.8294,38.0221,2413.0,22.94,12.94,17.94,14.06647612369746,42.6
ET030204,Hamle 2017,11.8294,38.0221,2413.0,19.51,9.51,14.51,402.5216322975105,88.6
ET030204,Hidar 2018,11.8294,38.0221,2413.0,20.45,10.45,15.45,10.497996553097334,55.4
ET030204,Meskerem 2018,11.8294,38.0221,2413.0,19.96,9.96,14.96,147.9053809552507,78.9
ET030204,Nehase 2017,11.8294,38.0221,2413.0,19.24,9.24,14.24,439.1106984270906,89.6
ET030204,Tahesas 2018,11.8294,38.0221,2413.0,20.74,10.74,15.74,6.426257546787343,49.2
ET030204,Tikemet 2018,11.8294,38.0221,2413.0,20.21,10.21,15.21,35.3357579342279,66.3
ET030204,Tir 2018,11.8294,38.0221,2413.0,21.51,11.51,16.51,4.896912626932581,41.8
ET030205,Ginbot 2014,11.8539,38.4344,2422.8,25.92,15.92,20.92,35.257254333426275,35.5
ET030205,Hamle 2013,11.8539,38.4344,2422.8,21.23,11.23,16.23,351.4890507035003,81.5
ET030205,Hidar 2014,11.8539,38.4344,2422.8,22.0,12.0,17.0,17.11309669510338,45.3
ET030205,Megabit 2014,11.8539,38.4344,2422.8,25.04,15.04,20.04,34.291539675560514,35.8
ET030205,Meskerem 2014,11.8539,38.4344,2422.8,21.64,11.64,16.64,66.1127919633665,67.5
ET030205,Miazia 2014,11.8539,38.4344,2422.8,26.03,16.03,21.03,33.41095059232727,32.9
ET030205,Nehase 2013,11.8539,38.4344,2422.8,21.12,11.12,16.12,271.116526544135,79.8
ET030205,Sene 2014,11.8539,38.4344,2422.8,23.39,13.39,18.39,135.88914207051806,58.2
ET030205,Tahesas 2014,11.8539,38.4344,2422.8,22.19,12.19,17.19,16.296035839910775,41.2
ET030205,Tikemet 2014,11.8539,38.4344,2422.8,22.44,12.44,17.44,22.598968342484557,51.2
ET030205,Tir 2014,11.8539,38.4344,2422.8,22.52,12.52,17.52,21.03810633840672,45.8
